C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/285;dataset/DogsIT/285;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/286;dataset/DogsIT/286;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/287;dataset/DogsIT/287;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/288;dataset/DogsIT/288;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/289;dataset/DogsIT/289;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/290;dataset/DogsIT/290;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/291;dataset/DogsIT/291;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/292;dataset/DogsIT/292;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/293;dataset/DogsIT/293;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/294;dataset/DogsIT/294;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/295;dataset/DogsIT/295;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/296;dataset/DogsIT/296;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/297;dataset/DogsIT/297;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/298;dataset/DogsIT/298;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/299;dataset/DogsIT/299;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/300;dataset/DogsIT/300;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/301;dataset/DogsIT/301;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/302;dataset/DogsIT/302;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/303;dataset/DogsIT/303;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/304;dataset/DogsIT/304;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/305;dataset/DogsIT/305;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/306;dataset/DogsIT/306;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/307;dataset/DogsIT/307;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/308;dataset/DogsIT/308;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/309;dataset/DogsIT/309;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/310;dataset/DogsIT/310;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/311;dataset/DogsIT/311;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/312;dataset/DogsIT/312;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/313;dataset/DogsIT/313;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/314;dataset/DogsIT/314;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/315;dataset/DogsIT/315;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/316;dataset/DogsIT/316;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/317;dataset/DogsIT/317;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/318;dataset/DogsIT/318;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/319;dataset/DogsIT/319;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/320;dataset/DogsIT/320;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/321;dataset/DogsIT/321;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/322;dataset/DogsIT/322;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/323;dataset/DogsIT/323;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/324;dataset/DogsIT/324;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/325;dataset/DogsIT/325;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/326;dataset/DogsIT/326;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/327;dataset/DogsIT/327;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/328;dataset/DogsIT/328;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/329;dataset/DogsIT/329;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/330;dataset/DogsIT/330;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/331;dataset/DogsIT/331;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/332;dataset/DogsIT/332;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/333;dataset/DogsIT/333;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/334;dataset/DogsIT/334;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/335;dataset/DogsIT/335;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/336;dataset/DogsIT/336;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/337;dataset/DogsIT/337;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/338;dataset/DogsIT/338;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/339;dataset/DogsIT/339;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/340;dataset/DogsIT/340;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/341;dataset/DogsIT/341;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/342;dataset/DogsIT/342;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/343;dataset/DogsIT/343;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/344;dataset/DogsIT/344;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/345;dataset/DogsIT/345;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/346;dataset/DogsIT/346;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/347;dataset/DogsIT/347;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/348;dataset/DogsIT/348;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/349;dataset/DogsIT/349;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/350;dataset/DogsIT/350;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/351;dataset/DogsIT/351;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/352;dataset/DogsIT/352;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/353;dataset/DogsIT/353;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/354;dataset/DogsIT/354;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/355;dataset/DogsIT/355;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/356;dataset/DogsIT/356;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/357;dataset/DogsIT/357;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/358;dataset/DogsIT/358;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/359;dataset/DogsIT/359;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/360;dataset/DogsIT/360;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/361;dataset/DogsIT/361;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/362;dataset/DogsIT/362;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/363;dataset/DogsIT/363;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/364;dataset/DogsIT/364;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/365;dataset/DogsIT/365;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/366;dataset/DogsIT/366;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/367;dataset/DogsIT/367;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/368;dataset/DogsIT/368;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/369;dataset/DogsIT/369;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/370;dataset/DogsIT/370;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/371;dataset/DogsIT/371;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/372;dataset/DogsIT/372;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/373;dataset/DogsIT/373;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/374;dataset/DogsIT/374;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/375;dataset/DogsIT/375;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/376;dataset/DogsIT/376;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/377;dataset/DogsIT/377;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/378;dataset/DogsIT/378;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/379;dataset/DogsIT/379;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/380;dataset/DogsIT/380;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/381;dataset/DogsIT/381;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/382;dataset/DogsIT/382;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/383;dataset/DogsIT/383;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/384;dataset/DogsIT/384;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/385;dataset/DogsIT/385;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/386;dataset/DogsIT/386;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/387;dataset/DogsIT/387;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/388;dataset/DogsIT/388;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/389;dataset/DogsIT/389;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/390;dataset/DogsIT/390;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/391;dataset/DogsIT/391;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/392;dataset/DogsIT/392;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/393;dataset/DogsIT/393;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/394;dataset/DogsIT/394;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/395;dataset/DogsIT/395;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/396;dataset/DogsIT/396;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/397;dataset/DogsIT/397;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/398;dataset/DogsIT/398;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/399;dataset/DogsIT/399;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/400;dataset/DogsIT/400;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/401;dataset/DogsIT/401;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/402;dataset/DogsIT/402;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/403;dataset/DogsIT/403;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/404;dataset/DogsIT/404;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/405;dataset/DogsIT/405;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/406;dataset/DogsIT/406;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/407;dataset/DogsIT/407;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/408;dataset/DogsIT/408;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/409;dataset/DogsIT/409;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/410;dataset/DogsIT/410;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/411;dataset/DogsIT/411;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/412;dataset/DogsIT/412;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/413;dataset/DogsIT/413;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/414;dataset/DogsIT/414;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/415;dataset/DogsIT/415;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/416;dataset/DogsIT/416;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/417;dataset/DogsIT/417;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/418;dataset/DogsIT/418;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/419;dataset/DogsIT/419;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/420;dataset/DogsIT/420;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/421;dataset/DogsIT/421;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/422;dataset/DogsIT/422;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/423;dataset/DogsIT/423;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/424;dataset/DogsIT/424;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/425;dataset/DogsIT/425;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/426;dataset/DogsIT/426;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/427;dataset/DogsIT/427;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/428;dataset/DogsIT/428;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/429;dataset/DogsIT/429;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/430;dataset/DogsIT/430;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/431;dataset/DogsIT/431;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/432;dataset/DogsIT/432;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/433;dataset/DogsIT/433;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/434;dataset/DogsIT/434;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/435;dataset/DogsIT/435;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/436;dataset/DogsIT/436;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/437;dataset/DogsIT/437;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/438;dataset/DogsIT/438;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/439;dataset/DogsIT/439;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/440;dataset/DogsIT/440;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/441;dataset/DogsIT/441;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/442;dataset/DogsIT/442;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/443;dataset/DogsIT/443;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/444;dataset/DogsIT/444;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/445;dataset/DogsIT/445;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/446;dataset/DogsIT/446;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/447;dataset/DogsIT/447;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/448;dataset/DogsIT/448;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/449;dataset/DogsIT/449;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/450;dataset/DogsIT/450;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/451;dataset/DogsIT/451;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/452;dataset/DogsIT/452;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/453;dataset/DogsIT/453;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/454;dataset/DogsIT/454;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/455;dataset/DogsIT/455;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/456;dataset/DogsIT/456;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/457;dataset/DogsIT/457;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/458;dataset/DogsIT/458;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/459;dataset/DogsIT/459;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/460;dataset/DogsIT/460;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/461;dataset/DogsIT/461;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/462;dataset/DogsIT/462;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/463;dataset/DogsIT/463;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/464;dataset/DogsIT/464;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/465;dataset/DogsIT/465;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/466;dataset/DogsIT/466;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/467;dataset/DogsIT/467;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/468;dataset/DogsIT/468;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/469;dataset/DogsIT/469;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/470;dataset/DogsIT/470;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/471;dataset/DogsIT/471;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/472;dataset/DogsIT/472;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/473;dataset/DogsIT/473;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/474;dataset/DogsIT/474;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/475;dataset/DogsIT/475;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/476;dataset/DogsIT/476;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/477;dataset/DogsIT/477;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/478;dataset/DogsIT/478;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/479;dataset/DogsIT/479;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/480;dataset/DogsIT/480;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/481;dataset/DogsIT/481;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/482;dataset/DogsIT/482;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/483;dataset/DogsIT/483;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/484;dataset/DogsIT/484;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/485;dataset/DogsIT/485;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/486;dataset/DogsIT/486;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/487;dataset/DogsIT/487;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/488;dataset/DogsIT/488;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/489;dataset/DogsIT/489;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/490;dataset/DogsIT/490;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/491;dataset/DogsIT/491;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/492;dataset/DogsIT/492;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/493;dataset/DogsIT/493;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/494;dataset/DogsIT/494;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/495;dataset/DogsIT/495;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/496;dataset/DogsIT/496;dog
